person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_term_days,Loan_Status,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
49,140098,25,27838,8.52,1800,1,0,1,0,0,1,0,0
61,158626,25,29020,17.66,1800,1,1,0,0,0,0,1,0
56,18572,7,22499,17.57,1800,0,0,0,0,0,0,1,0
56,63286,11,29029,11.0,360,1,0,0,0,0,1,0,0
61,47107,17,32843,14.26,720,1,1,0,0,0,0,1,0
56,10434,1,25800,15.11,360,0,0,0,0,0,0,0,1
54,25165,2,26588,14.51,1080,0,0,0,0,0,0,0,1
42,95316,26,10910,13.83,1800,1,0,1,0,0,0,0,1
25,201092,23,6056,17.52,720,1,0,0,0,0,1,0,0
23,102909,1,8929,10.43,3600,1,1,0,0,1,0,0,0
37,72706,23,23009,10.18,360,1,0,1,0,0,0,0,0
28,59112,20,25122,10.28,360,1,0,1,0,0,0,0,1
68,164324,29,2750,8.92,1800,1,0,0,1,0,0,0,0
48,217280,12,7321,18.78,3600,1,1,0,0,1,0,0,0
32,42103,17,7387,8.17,360,1,1,0,1,0,0,0,0
66,18033,10,27701,15.73,3600,0,0,1,0,0,0,1,0
36,17002,13,1712,15.34,360,1,0,0,0,1,0,0,0
64,132339,19,27359,16.27,3600,1,0,0,0,0,0,0,0
51,58207,3,34661,14.87,1080,0,0,0,0,0,0,1,0
67,66832,22,1536,5.92,1080,1,0,1,0,1,0,0,0
41,20447,3,32935,8.29,3600,0,1,0,0,0,0,0,1
23,38104,4,3200,19.35,360,1,0,0,1,0,0,0,0
24,50146,4,13065,8.1,360,1,0,1,0,0,1,0,0
56,67826,26,31987,10.01,1080,1,0,1,0,0,0,0,0
60,47138,1,7490,19.3,1800,1,0,1,0,0,0,1,0
68,32131,17,33026,18.9,3600,0,0,0,0,1,0,0,0
32,37393,27,19869,9.12,3600,1,1,0,1,0,0,0,0
53,123623,10,26847,13.18,3600,1,0,1,0,0,0,0,1
64,69346,4,26900,7.88,720,1,0,0,0,0,0,0,1
41,86447,16,22704,13.42,1080,1,0,0,0,0,0,0,0
42,34915,1,10719,8.06,360,1,0,1,0,0,0,1,0
22,10175,2,24564,14.45,3600,0,0,0,0,0,0,0,1
61,43745,24,3299,6.67,1800,1,0,0,1,0,0,0,0
53,35598,24,4520,10.44,360,1,1,0,0,0,0,1,0
51,73821,6,19299,16.66,1800,1,0,0,1,0,0,0,0
64,429954,28,21920,12.47,1800,1,0,0,0,0,0,0,1
68,90862,20,1064,19.28,3600,1,0,1,1,0,0,0,0
40,309148,1,24977,10.79,360,1,0,0,0,0,0,0,1
65,84226,1,30750,18.51,720,1,0,0,0,0,1,0,0
63,41030,7,19977,16.74,3600,0,0,0,0,0,0,1,0
40,73773,15,4022,16.35,1080,1,0,1,1,0,0,0,0
63,174273,2,3364,12.12,720,1,0,1,0,0,0,1,0
30,179465,22,23118,12.52,360,1,0,1,1,0,0,0,0
58,42395,28,33723,9.57,1800,1,0,1,0,0,0,0,1
23,69696,1,29440,18.65,720,0,0,0,0,0,0,0,1
20,25398,4,27580,8.33,1080,0,0,0,0,0,1,0,0
47,98203,5,33007,11.03,1800,1,0,1,1,0,0,0,0
43,152057,18,9857,13.49,1080,1,0,0,0,0,1,0,0
54,61321,21,13915,8.95,1080,1,0,1,1,0,0,0,0
32,40117,12,8241,9.0,1800,1,0,1,0,0,1,0,0
66,74315,3,25041,10.54,3600,0,0,1,0,0,0,1,0
53,76916,16,16759,16.97,360,1,1,0,0,1,0,0,0
30,62861,27,2001,6.81,1080,1,0,1,0,0,0,0,1
55,66651,23,13444,14.43,360,1,0,1,1,0,0,0,0
36,53944,8,10183,19.57,720,1,0,0,0,0,0,0,0
54,108833,29,26361,14.87,1800,1,0,1,0,0,0,0,0
37,93128,2,8708,11.76,720,1,1,0,0,0,0,0,1
59,33194,26,28793,13.5,1080,0,0,0,0,0,0,0,0
41,32651,0,23403,6.39,360,0,0,1,0,0,0,0,0
43,51399,0,4734,11.32,3600,1,0,0,0,0,0,0,0
38,93162,16,10552,6.85,1800,1,0,1,0,0,1,0,0
56,65436,24,15436,9.52,1800,1,1,0,0,0,1,0,0
58,40705,25,25796,10.51,1080,0,0,1,1,0,0,0,0
40,70046,12,30973,17.41,1800,0,1,0,0,1,0,0,0
27,49095,4,4401,11.94,3600,1,0,0,0,0,1,0,0
47,101548,18,21465,9.1,360,1,0,1,0,0,0,1,0
24,73118,4,1919,14.51,3600,1,0,1,1,0,0,0,0
36,49554,24,2349,15.18,720,1,1,0,0,0,0,0,0
56,68796,9,23135,10.5,360,1,1,0,0,0,0,0,0
55,131798,8,22974,10.6,720,1,0,1,0,0,0,0,1
38,42540,5,5764,17.63,720,1,1,0,1,0,0,0,0
46,76236,20,6269,12.33,360,1,0,1,0,0,0,0,0
53,57395,16,6264,16.37,1800,1,0,1,0,0,1,0,0
30,77357,21,14057,7.04,360,1,0,0,0,0,0,0,0
64,40427,20,22623,11.59,360,1,1,0,0,0,0,0,0
66,63972,24,3373,7.28,1080,1,0,0,0,0,0,0,1
31,116389,29,18111,5.5,360,1,0,0,0,0,0,0,0
40,34125,6,17752,15.47,1080,1,0,0,0,0,0,1,0
30,26966,15,2528,8.6,360,1,0,1,0,0,0,1,0
58,27587,18,16779,13.65,1800,0,0,0,0,0,0,0,0
47,29661,4,4361,9.62,3600,0,1,0,0,0,0,0,0
24,85578,3,5731,18.1,3600,1,0,0,0,0,0,1,0
36,25757,26,16536,16.4,360,1,0,0,0,0,1,0,0
39,50074,17,32892,10.28,1800,1,0,0,1,0,0,0,0
60,86766,6,19266,9.67,360,1,1,0,0,0,0,1,0
65,76879,24,27732,7.79,360,1,0,1,0,0,0,0,1
31,47508,25,16204,10.37,3600,0,0,1,0,0,0,1,0
25,67141,24,27260,12.07,360,1,0,0,1,0,0,0,0
36,63849,4,10069,16.19,1080,1,0,1,0,0,0,1,0
38,52336,7,34192,19.42,360,1,0,1,0,1,0,0,0
45,52759,8,30017,8.93,1800,1,0,0,1,0,0,0,0
67,228949,21,18271,16.93,360,1,0,0,0,0,1,0,0
63,97303,27,6653,9.8,1800,1,0,1,0,0,1,0,0
63,265240,19,7141,11.06,1800,1,0,0,0,0,0,0,0
51,44436,3,18724,13.22,1080,0,0,0,0,0,1,0,0
25,56898,2,5512,11.82,1080,1,1,0,0,0,0,1,0
55,26922,11,2123,9.64,360,1,1,0,0,0,0,0,1
57,36837,8,5773,5.43,720,1,0,0,0,0,0,1,0
30,187427,9,1641,17.0,720,1,0,1,0,0,1,0,0
52,43773,10,22764,12.23,1800,1,0,0,0,0,0,0,1
43,189390,15,19548,7.81,360,1,0,1,0,0,1,0,0
42,28395,28,27413,14.37,3600,0,0,0,1,0,0,0,0
34,31822,10,20166,16.6,1800,0,0,1,0,0,0,1,0
46,48789,21,27028,15.31,3600,1,1,0,0,0,0,0,1
30,57627,7,15805,13.41,720,1,0,0,0,1,0,0,0
69,104177,13,33359,7.85,1080,1,0,1,0,0,0,0,0
36,78469,1,23649,8.96,3600,1,0,0,0,0,0,0,1
33,46639,3,25218,6.52,1800,1,0,0,0,0,0,0,1
46,55271,14,13467,8.34,360,1,0,0,0,1,0,0,0
37,49442,17,3828,7.82,720,1,0,0,0,1,0,0,0
47,34586,10,33901,18.75,720,0,1,0,0,0,0,0,1
66,35144,26,12356,6.67,3600,1,0,0,0,0,0,0,0
66,110938,18,24704,19.15,3600,1,1,0,0,0,0,0,1
23,19992,3,29682,7.14,720,0,1,0,0,0,0,1,0
26,158010,8,27709,13.72,3600,1,0,1,0,0,0,0,1
64,48737,24,25131,7.85,1800,1,0,1,0,0,1,0,0
54,37665,21,27823,14.86,720,1,0,1,0,0,0,0,1
67,93326,27,23219,17.46,3600,1,1,0,0,0,0,0,1
28,145966,22,21312,6.39,3600,1,0,1,0,0,0,0,0
27,117076,29,31300,19.26,1080,1,0,1,1,0,0,0,0
64,80911,4,7405,7.32,3600,1,0,1,0,0,0,0,0
36,114934,9,23796,11.9,3600,1,0,1,0,0,0,0,0
36,21377,16,17408,19.03,720,0,0,0,0,0,0,0,1
68,43778,19,25971,18.22,720,1,1,0,0,1,0,0,0
52,34658,12,16943,6.59,1800,1,1,0,1,0,0,0,0
51,124839,3,10287,14.29,360,1,0,1,0,0,0,0,0
27,47567,27,16451,16.97,3600,1,1,0,0,0,1,0,0
38,99433,29,11837,16.22,1080,1,0,0,1,0,0,0,0
57,82579,13,28010,8.7,360,1,0,1,0,1,0,0,0
22,35689,4,13539,10.14,1080,1,0,0,0,0,0,0,0
24,42100,4,28235,8.75,1080,1,0,0,0,0,0,0,1
32,130130,14,22204,14.78,720,1,0,0,0,1,0,0,0
66,37598,2,30045,12.39,360,0,0,1,0,0,1,0,0
65,64532,16,3573,18.93,1080,1,0,0,0,1,0,0,0
50,37439,14,34516,9.5,1800,0,0,1,1,0,0,0,0
35,49594,0,7112,16.33,1800,1,0,0,0,1,0,0,0
69,58238,4,23370,6.59,1080,1,0,0,0,0,1,0,0
51,37431,7,13227,9.86,360,1,0,1,0,0,0,1,0
41,33648,8,14914,12.55,360,1,0,1,0,0,0,0,0
48,71094,25,32911,8.6,3600,0,0,1,0,0,0,0,1
41,36067,25,28479,16.6,1800,0,0,0,0,1,0,0,0
62,36812,1,24371,16.19,720,1,0,0,0,1,0,0,0
22,34083,1,29756,17.91,3600,0,1,0,0,0,0,1,0
29,57139,29,13868,13.42,360,1,0,0,0,0,0,0,1
61,105474,3,3988,11.63,3600,1,0,0,0,0,0,0,0
40,147844,11,23353,7.0,1080,1,0,0,0,1,0,0,0
35,38733,18,19926,16.31,1080,1,0,1,0,0,0,1,0
31,217550,26,23052,13.76,1800,1,1,0,1,0,0,0,0
21,32766,0,9808,5.46,360,1,0,0,0,0,0,1,0
60,114706,1,26074,7.22,1080,1,1,0,0,1,0,0,0
43,38831,15,8997,8.45,1080,1,1,0,0,1,0,0,0
54,35505,1,16433,16.66,1800,1,0,0,1,0,0,0,0
49,38297,20,1835,19.24,360,1,0,0,1,0,0,0,0
49,58019,9,4923,17.59,720,1,1,0,0,0,0,0,1
66,84794,25,3635,16.41,3600,1,0,1,0,0,1,0,0
54,89493,9,22519,9.91,1800,1,0,0,0,0,1,0,0
38,33982,16,20537,11.28,1800,0,0,1,0,1,0,0,0
69,33064,11,11850,17.83,1800,1,0,1,1,0,0,0,0
27,34544,6,14723,12.55,360,0,0,0,0,0,0,0,0
45,56004,8,23790,17.55,1800,1,1,0,0,0,1,0,0
68,52781,13,32257,14.19,720,1,0,0,0,0,1,0,0
59,33856,17,22484,11.91,1080,1,1,0,0,0,0,0,0
26,70386,9,5922,10.57,720,1,0,1,0,0,0,0,1
49,232708,15,9574,5.17,3600,1,0,0,1,0,0,0,0
26,44230,0,8755,19.84,3600,0,0,0,0,1,0,0,0
22,46161,0,8349,18.15,1800,0,0,1,0,0,0,1,0
20,83767,3,17984,5.26,720,1,1,0,0,0,0,1,0
55,42817,28,16899,9.22,3600,1,0,1,1,0,0,0,0
44,89444,15,6569,9.55,720,1,1,0,0,0,0,0,1
56,38904,15,3500,10.02,1080,1,0,0,0,1,0,0,0
20,179740,0,18057,9.38,1080,1,1,0,0,0,0,1,0
34,73634,8,22590,18.84,1800,1,0,0,0,1,0,0,0
56,41273,29,26377,15.34,720,0,0,1,0,1,0,0,0
32,42057,12,24759,13.94,360,1,1,0,0,0,1,0,0
59,43990,7,33956,11.48,1080,0,0,1,0,0,0,0,1
27,136441,22,3432,15.4,360,1,0,0,0,0,0,0,0
24,27966,3,14754,14.29,360,1,1,0,1,0,0,0,0
28,40104,16,22352,7.64,1800,1,1,0,0,0,0,1,0
20,42744,4,7334,9.5,720,1,0,1,1,0,0,0,0
55,59313,10,26656,19.48,360,1,0,0,0,0,0,0,0
54,50885,10,13138,19.8,1080,1,0,0,0,0,0,1,0
21,24471,0,27918,5.67,1800,0,1,0,1,0,0,0,0
59,47103,6,28647,9.62,1080,1,1,0,0,0,0,0,0
42,56402,21,8965,19.79,1080,1,0,0,0,0,1,0,0
28,41074,0,14192,5.25,3600,1,0,0,0,0,0,0,0
53,90405,22,17206,19.3,720,1,0,0,0,0,0,0,1
65,103947,29,20337,15.24,360,1,0,1,0,0,0,0,1
33,57123,14,18026,14.42,1080,1,0,0,0,0,0,0,0
23,68756,2,33510,17.36,1080,1,0,1,0,1,0,0,0
49,16372,27,9207,19.97,1800,1,1,0,0,1,0,0,0
50,46506,28,11430,10.39,720,1,0,0,0,0,1,0,0
57,109413,13,11632,18.24,3600,1,0,1,1,0,0,0,0
30,46441,12,16478,12.43,720,1,0,0,1,0,0,0,0
54,38470,23,12034,15.95,720,1,0,1,0,0,1,0,0
27,234829,1,6318,17.36,3600,1,1,0,0,0,0,1,0
22,178339,0,32857,9.27,3600,1,0,1,0,0,0,0,0
33,79264,21,2166,7.69,1080,1,0,0,0,0,0,0,1
32,118580,23,10056,5.08,720,1,0,1,0,0,0,0,1
64,15747,27,2559,9.68,1800,1,0,1,0,0,0,0,1
51,37326,10,22174,10.37,1080,1,0,1,0,1,0,0,0
53,45162,18,26623,11.0,3600,1,1,0,0,1,0,0,0
64,51969,27,12794,18.45,360,1,1,0,1,0,0,0,0
38,44624,21,31363,7.34,1080,1,0,1,1,0,0,0,0
57,12964,29,14165,16.75,720,0,0,1,0,0,1,0,0
35,75479,5,21547,6.32,3600,0,0,1,0,0,0,1,0
21,82966,4,18002,9.04,1080,1,0,0,0,1,0,0,0
59,156551,21,14784,9.38,1080,1,0,1,0,0,0,0,0
36,37309,0,20577,8.92,360,1,1,0,0,0,0,0,1
53,35521,24,17868,19.65,1080,0,0,1,0,0,1,0,0
61,11992,19,9907,17.52,3600,0,0,0,0,0,0,1,0
35,50204,4,26416,7.28,1800,0,0,1,1,0,0,0,0
57,102812,0,11628,19.19,720,1,0,0,0,0,0,0,1
21,41478,3,2809,10.54,720,1,0,0,0,0,0,0,0
21,216656,1,4520,13.64,720,1,0,0,0,1,0,0,0
45,51330,11,9629,5.99,1080,1,0,0,0,0,0,0,1
32,65394,8,15242,15.32,720,1,1,0,0,0,0,0,1
66,26426,21,29755,5.24,720,0,0,1,0,0,0,0,0
50,71134,28,26363,14.41,360,1,0,1,0,1,0,0,0
53,18258,25,15293,13.86,3600,0,0,0,0,0,1,0,0
58,90782,29,9424,14.44,1080,1,1,0,0,0,0,0,0
22,92471,3,2733,5.88,3600,1,0,0,0,1,0,0,0
27,135343,9,5318,19.56,1800,1,1,0,0,1,0,0,0
42,32468,15,10619,13.24,360,1,0,0,0,0,0,0,0
33,65929,5,24551,15.5,1800,1,0,0,1,0,0,0,0
46,83976,20,2121,12.81,360,1,0,1,0,0,1,0,0
48,78070,21,25938,16.42,1800,1,0,0,0,0,1,0,0
58,35625,29,24576,7.89,360,1,0,1,0,0,0,1,0
58,14254,7,26532,14.89,1080,0,0,0,0,0,0,1,0
20,73730,2,23035,14.5,720,1,0,0,1,0,0,0,0
36,54638,6,14136,14.94,720,1,0,0,0,1,0,0,0
60,42616,24,13343,14.83,720,1,0,1,1,0,0,0,0
49,94690,24,1489,5.52,360,1,0,1,0,0,0,1,0
32,58281,12,25691,14.17,720,1,0,0,0,0,0,1,0
40,27132,24,4007,17.72,1800,1,0,0,0,0,1,0,0
38,18790,16,28300,13.62,1080,0,0,1,0,0,0,1,0
38,30412,11,20677,18.92,1080,1,0,0,0,0,0,0,0
44,251653,26,26405,5.48,1800,1,0,1,0,1,0,0,0
41,92380,10,20672,12.26,3600,1,0,0,0,0,0,0,1
50,67048,5,2986,9.86,1800,1,0,0,0,0,0,0,0
36,53691,14,16981,8.66,720,1,0,0,0,1,0,0,0
42,51614,4,12335,9.89,360,1,0,1,0,0,0,1,0
51,120610,15,26617,5.62,360,1,0,0,0,0,0,0,1
29,44606,23,19505,6.31,360,1,0,1,1,0,0,0,0
29,84639,10,19836,15.6,1080,1,0,1,0,0,0,1,0
55,48578,9,32073,6.22,360,1,0,1,0,0,0,1,0
27,191778,28,9426,18.45,720,1,0,1,1,0,0,0,0
39,93467,7,34264,15.25,1080,1,0,1,0,0,0,1,0
51,126416,23,33367,14.66,1080,1,0,0,0,0,0,0,1
69,42165,4,16695,13.78,3600,0,0,0,1,0,0,0,0
33,112970,9,17226,18.71,1080,1,1,0,1,0,0,0,0
69,49635,26,10939,10.35,720,1,0,0,0,0,1,0,0
47,63960,9,3754,8.68,720,1,0,0,0,0,0,1,0
65,159696,0,3032,14.94,1800,1,0,1,0,0,1,0,0
43,32027,12,33114,12.29,1080,0,0,1,0,0,0,0,1
34,67639,19,7786,18.54,1080,1,0,0,0,1,0,0,0
41,77870,22,12596,5.95,720,1,0,0,0,0,0,0,1
49,81797,17,29427,14.59,1080,1,0,1,1,0,0,0,0
23,45685,4,6163,17.7,360,1,0,0,0,0,1,0,0
32,209349,4,25168,8.48,3600,1,0,0,0,0,0,1,0
42,27530,15,31123,17.34,1080,0,0,0,0,0,0,0,1
27,143678,5,18531,13.59,360,1,1,0,0,0,1,0,0
37,124124,21,30861,18.87,1800,1,0,0,1,0,0,0,0
31,187312,20,31809,11.78,1800,1,0,0,0,0,0,0,0
50,23087,9,22537,8.93,1800,0,0,1,1,0,0,0,0
33,35550,6,19859,16.17,3600,1,0,0,0,1,0,0,0
53,146556,19,8990,10.0,1080,1,1,0,1,0,0,0,0
37,19414,28,30546,8.3,1080,0,0,1,0,0,1,0,0
53,22836,15,9094,15.69,720,1,0,0,0,0,0,0,0
30,44668,0,21137,17.39,360,0,0,1,0,0,0,1,0
60,67184,24,33761,19.18,360,1,1,0,1,0,0,0,0
31,155645,6,7886,9.5,3600,1,0,1,1,0,0,0,0
68,53575,24,9044,12.04,360,1,0,1,0,0,0,0,0
34,41566,11,3790,7.76,1800,1,0,1,0,0,0,1,0
50,72173,26,30525,19.09,720,1,1,0,1,0,0,0,0
68,79360,24,8517,17.34,720,1,1,0,1,0,0,0,0
48,78021,22,4819,13.48,3600,1,0,1,0,0,1,0,0
45,53809,14,3719,18.75,720,1,0,1,0,1,0,0,0
37,18526,1,14936,17.3,360,0,0,0,0,0,1,0,0
51,34524,26,34792,5.46,3600,0,0,0,0,0,0,0,1
41,140387,17,21197,16.68,360,1,1,0,0,0,1,0,0
57,66986,3,22095,6.83,360,1,1,0,0,0,0,1,0
36,49339,24,8793,9.97,720,1,1,0,0,0,0,0,1
42,117113,12,14318,6.78,720,1,0,1,0,0,1,0,0
43,30391,22,22733,5.96,1800,0,0,0,0,0,0,0,0
69,52302,8,30924,14.09,1800,1,0,0,0,0,1,0,0
27,65033,3,12927,19.29,360,1,0,1,0,1,0,0,0
60,45943,8,26422,6.08,3600,0,0,1,0,0,1,0,0
25,63605,22,34229,16.24,1080,1,0,0,0,1,0,0,0
24,53497,1,3635,9.19,1080,1,0,1,0,0,1,0,0
63,25858,0,23735,6.35,1080,0,0,1,0,1,0,0,0
48,66761,24,1778,18.83,720,1,0,0,1,0,0,0,0
47,26983,27,1196,5.81,360,1,0,1,0,1,0,0,0
30,66129,7,34628,6.59,3600,0,0,0,0,0,0,0,0
20,136554,1,9513,8.4,720,1,0,0,0,0,0,0,1
62,50583,29,31259,18.96,1080,0,0,1,1,0,0,0,0
38,29646,28,3500,9.55,720,1,0,1,0,0,0,0,0
28,55481,15,27315,5.44,720,1,0,0,0,0,0,0,1
46,36345,23,27016,7.81,3600,0,0,1,0,1,0,0,0
53,85537,14,33649,11.68,3600,1,0,1,0,0,1,0,0
63,54786,14,8732,18.24,1080,1,0,0,1,0,0,0,0
23,167018,1,2200,8.9,3600,1,0,1,0,0,0,0,1
55,120305,18,26420,12.66,360,1,0,1,0,0,1,0,0
37,54619,23,32207,9.53,1800,0,0,1,1,0,0,0,0
34,91983,10,14546,13.62,720,1,0,0,0,0,0,0,1
32,47290,26,12529,6.33,360,1,0,0,0,0,0,0,1
38,61106,18,16672,12.5,360,1,1,0,1,0,0,0,0
68,48201,23,17846,6.07,3600,1,1,0,1,0,0,0,0
25,94833,20,7206,19.7,720,1,0,1,0,1,0,0,0
67,141462,23,30093,18.77,1800,1,0,0,0,1,0,0,0
31,96682,2,20161,14.7,1800,1,0,0,0,0,0,0,1
56,104105,25,26793,18.79,720,1,0,1,0,0,0,1,0
36,104174,21,9737,13.82,1800,1,0,0,0,0,1,0,0
42,83345,27,7165,9.6,720,1,0,0,0,0,0,0,1
45,30225,21,9555,7.19,360,1,0,0,1,0,0,0,0
48,166139,3,14525,19.9,1080,1,0,0,0,0,0,0,1
52,176777,20,14947,8.67,1080,1,0,1,1,0,0,0,0
46,52035,15,4682,18.0,1080,1,0,0,0,0,1,0,0
44,47934,11,18618,11.48,3600,0,0,1,0,1,0,0,0
29,86460,27,21366,9.87,720,1,0,0,1,0,0,0,0
66,83323,6,2606,8.72,1800,1,0,0,1,0,0,0,0
42,53041,0,27743,17.94,720,1,1,0,0,0,0,1,0
40,28282,23,30196,17.62,720,0,0,0,0,1,0,0,0
40,71927,10,9680,18.09,3600,1,0,1,1,0,0,0,0
62,83354,14,3373,16.02,720,1,0,0,0,0,0,0,0
32,92548,18,30391,5.95,3600,1,0,1,0,0,0,0,0
56,73834,22,7564,10.3,1080,1,0,1,0,0,0,1,0
52,50885,14,9985,17.22,720,1,0,0,0,0,1,0,0
43,108705,8,11058,19.6,1080,1,1,0,0,0,1,0,0
63,62287,12,13214,17.91,3600,1,0,1,1,0,0,0,0
30,45299,17,4349,15.03,360,1,1,0,0,0,0,1,0
36,53723,28,5646,17.35,720,1,0,0,0,1,0,0,0
23,21002,2,16736,10.51,1800,0,0,0,0,0,0,1,0
66,53672,25,14922,15.05,1080,1,0,1,0,0,0,1,0
44,90496,22,33377,16.38,3600,1,0,0,0,0,0,0,0
49,73413,16,29072,12.54,1800,1,0,0,0,1,0,0,0
28,149103,4,18250,8.91,1080,1,0,0,0,0,1,0,0
40,51134,26,17685,18.92,720,1,0,0,0,1,0,0,0
39,80208,15,9988,17.0,3600,1,1,0,0,0,0,0,0
38,96340,6,11715,8.7,1080,1,0,0,0,0,1,0,0
38,244193,29,26199,6.8,3600,1,0,0,0,0,0,0,1
31,65307,20,26785,16.08,3600,0,0,0,1,0,0,0,0
56,31999,4,6077,14.9,720,1,0,1,0,1,0,0,0
61,99584,21,26151,13.88,1800,1,0,1,0,0,0,0,1
36,183402,25,9283,19.37,360,1,0,0,0,1,0,0,0
56,49339,25,24066,10.11,3600,0,0,1,1,0,0,0,0
67,99175,10,30657,6.84,1800,1,0,1,1,0,0,0,0
58,125146,15,10369,8.09,720,1,0,0,0,0,0,1,0
47,110220,29,25346,15.83,1800,1,1,0,0,0,0,0,0
60,64559,29,27971,18.67,720,1,0,1,0,0,0,0,0
54,39376,26,26564,15.3,3600,0,0,0,0,0,1,0,0
66,57024,21,7004,7.19,3600,1,0,0,0,0,0,1,0
67,78838,25,18367,15.6,1080,1,1,0,0,0,0,0,0
37,103252,12,30075,9.75,720,1,0,1,0,0,1,0,0
33,73157,1,13566,10.98,1800,1,0,0,0,0,1,0,0
54,47669,11,10878,14.65,1080,1,0,0,0,0,1,0,0
63,83552,11,33433,11.41,3600,1,0,0,0,0,0,0,0
60,100313,9,28424,19.42,360,1,0,1,1,0,0,0,0
26,75189,26,14928,16.91,1080,1,0,0,0,0,0,1,0
60,36253,25,28193,13.16,1800,0,1,0,0,0,0,1,0
32,53699,12,29116,11.49,360,1,0,0,0,0,1,0,0
37,105735,11,8000,9.95,360,1,0,0,0,0,1,0,0
56,26113,24,33671,9.97,3600,0,0,1,0,0,1,0,0
32,17053,18,13650,14.67,1080,0,0,1,0,0,1,0,0
55,147982,16,8309,17.49,3600,1,0,0,0,0,1,0,0
50,81377,26,28821,7.88,1800,1,0,0,0,0,1,0,0
21,86166,1,20796,18.89,720,1,0,1,0,1,0,0,0
35,31379,16,33361,9.51,720,0,0,1,0,0,0,1,0
28,93201,24,8334,15.6,1080,1,0,1,0,1,0,0,0
28,70625,5,15899,16.44,1080,1,0,1,0,0,1,0,0
57,23141,22,24289,17.32,720,0,0,1,1,0,0,0,0
30,140726,17,24875,10.86,360,1,0,0,0,0,0,0,1
41,65854,10,27596,11.16,3600,1,0,0,0,1,0,0,0
52,47209,29,15207,15.13,3600,1,0,0,0,1,0,0,0
55,47724,11,12253,19.28,1080,1,0,0,0,0,0,0,0
64,17869,16,30680,18.94,1080,0,0,0,0,0,0,0,0
42,85476,1,16190,16.2,1800,0,1,0,0,1,0,0,0
64,70060,12,24844,7.89,3600,1,0,0,0,0,0,1,0
64,53292,18,25873,15.04,720,1,0,1,0,0,0,0,0
53,128938,18,8727,17.29,360,1,0,1,0,0,1,0,0
28,26099,23,6529,19.8,3600,1,1,0,1,0,0,0,0
43,41853,3,25394,13.22,1800,0,0,1,0,0,0,1,0
27,35953,0,11195,13.83,1080,1,0,1,0,0,0,1,0
26,50651,1,26190,19.76,1080,0,0,1,1,0,0,0,0
55,62347,24,14421,17.69,1080,1,0,1,0,1,0,0,0
37,77498,17,13775,6.07,1800,1,1,0,0,0,1,0,0
22,48621,1,2092,19.46,720,1,0,0,0,0,0,1,0
47,35368,8,31112,8.69,720,1,1,0,1,0,0,0,0
25,164654,4,16475,17.79,360,1,0,1,0,0,1,0,0
63,254481,15,26911,10.85,720,1,0,1,0,1,0,0,0
63,65249,3,6081,7.29,360,1,0,1,1,0,0,0,0
40,38022,19,15201,17.85,720,1,0,0,0,0,1,0,0
47,145113,2,31008,5.37,1800,1,0,0,0,0,0,0,0
59,25133,17,8234,13.75,1080,1,0,1,1,0,0,0,0
20,48978,4,23103,8.5,3600,0,0,1,0,0,1,0,0
55,39431,21,12718,7.63,3600,1,1,0,0,0,0,0,1
40,29860,24,25749,13.18,1800,0,0,1,0,0,0,0,0
62,50614,1,11395,18.7,3600,0,0,1,0,0,0,1,0
54,35649,11,12308,19.47,1800,0,0,1,1,0,0,0,0
32,60330,0,27207,7.16,720,0,0,1,0,0,1,0,0
68,60858,23,28270,16.32,1800,1,0,0,0,0,0,1,0
29,41241,23,31344,15.32,1080,1,0,0,0,0,0,1,0
63,47939,20,12790,10.98,360,1,0,0,0,1,0,0,0
66,52129,17,18846,6.46,3600,1,0,0,0,0,0,1,0
29,97334,9,24304,12.78,1080,1,0,1,0,0,0,1,0
65,54772,20,2336,16.75,1800,1,0,1,0,0,1,0,0
32,98205,7,8396,5.09,3600,1,0,1,0,1,0,0,0
56,85091,29,19307,10.67,3600,1,0,0,0,0,1,0,0
57,84365,29,2276,6.09,1800,1,0,0,0,1,0,0,0
43,137682,3,7899,5.84,1800,1,0,1,0,0,0,0,1
21,30588,3,25529,8.45,1080,0,0,1,0,0,0,0,1
41,45075,17,31248,18.31,3600,0,0,0,0,0,1,0,0
36,172470,2,33250,11.59,3600,1,1,0,0,1,0,0,0
55,51308,2,21725,15.92,360,1,0,0,0,0,1,0,0
33,11058,24,4061,19.37,360,1,1,0,0,0,0,0,1
29,53009,28,10740,5.08,1800,1,0,1,0,0,1,0,0
54,64923,11,14664,16.97,720,1,0,0,1,0,0,0,0
44,12453,18,5931,6.85,720,1,1,0,0,1,0,0,0
22,133300,4,2013,5.82,360,1,0,1,1,0,0,0,0
66,39017,22,26634,14.89,1080,0,0,0,1,0,0,0,0
57,72921,16,27667,15.68,1080,1,0,1,1,0,0,0,0
36,52282,21,25294,15.75,1800,1,1,0,0,0,0,1,0
31,27639,25,27576,8.89,360,1,0,1,1,0,0,0,0
43,31498,3,21632,7.29,3600,0,0,1,0,1,0,0,0
48,34164,6,10064,6.86,1080,1,0,1,0,1,0,0,0
62,114852,22,6959,9.09,1080,1,0,1,0,0,0,0,1
